S006,PM380,R002,C001,"Vérzek? Remek, akkor biztosan még élek! Azért egy kötést ideadhatna valaki. Kötést kérek, aztán visszaállok az első sorba."
S006,PM381,R002,C001,"Pár seb nem fog megállítani egy törpöt! De ha van gyógyital, ne rejtegessétek előlem! A seb kezelhető. Csak ne hagyjuk, hogy az ellenfél kihasználja."
S006,PM382,R002,C002,"Ez? Karcolás! ...Jó, talán egy kicsit nagy karcolás, de ettől még nem állok meg! Minél jobban fáj, annál nehezebbet ütök. Azért gyógyítani lehet."
S006,PM383,R002,C002,"Vérzek? Remek, akkor biztosan még élek! Azért egy kötést ideadhatna valaki. Ez csak felbosszantott. De egy ital nem ártana."
S006,PM384,R002,C002,"Pár seb nem fog megállítani egy törpöt! De ha van gyógyital, ne rejtegessétek előlem! Még bírom! Csak valaki szedje ki belőlem azt, ami nem oda való."
S006,PM385,R002,C003,"Ez? Karcolás! ...Jó, talán egy kicsit nagy karcolás, de ettől még nem állok meg! A kötelességem marad, de bölcs dolog lenne ellátni a sebet."
S006,PM386,R002,C003,"Vérzek? Remek, akkor biztosan még élek! Azért egy kötést ideadhatna valaki. Nem hátrálok meg, viszont a gyógyítást elfogadom."
S006,PM387,R002,C003,"Pár seb nem fog megállítani egy törpöt! De ha van gyógyital, ne rejtegessétek előlem! A fájdalom nem szégyen. A felesleges kockázat viszont az."
S006,PM388,R002,C004,"Ez? Karcolás! ...Jó, talán egy kicsit nagy karcolás, de ettől még nem állok meg! Ez megnehezíti a lopakodást. A vérfoltok feltűnőek."
S006,PM389,R002,C004,"Vérzek? Remek, akkor biztosan még élek! Azért egy kötést ideadhatna valaki. Kellene egy kötés, mielőtt nyomot hagyok az egész labirintusban."
S006,PM390,R002,C004,"Pár seb nem fog megállítani egy törpöt! De ha van gyógyital, ne rejtegessétek előlem! Még mozgok, de most már jobban szeretném, ha engem nem találnának el."
S006,PM391,R002,C005,"Ez? Karcolás! ...Jó, talán egy kicsit nagy karcolás, de ettől még nem állok meg! Ideje lenne a saját sebeimmel is foglalkoznom. Még a gyógyító sem végtelen."
S006,PM392,R002,C005,"Vérzek? Remek, akkor biztosan még élek! Azért egy kötést ideadhatna valaki. A hit erőt ad, de ettől a vérzés még nem áll el magától."
S006,PM393,R002,C005,"Pár seb nem fog megállítani egy törpöt! De ha van gyógyital, ne rejtegessétek előlem! Kérek egy pillanatot. Ezt jobb most kezelni."
S006,PM394,R002,C006,"Ez? Karcolás! ...Jó, talán egy kicsit nagy karcolás, de ettől még nem állok meg! Ez zavarja a koncentrációmat. Kifejezetten udvariatlan volt tőlük."
S006,PM395,R002,C006,"Vérzek? Remek, akkor biztosan még élek! Azért egy kötést ideadhatna valaki. A vérveszteség és a precíz varázslás rossz párosítás. Gyógyítás kell."
S006,PM396,R002,C006,"Pár seb nem fog megállítani egy törpöt! De ha van gyógyital, ne rejtegessétek előlem! Még tudok varázsolni, de nem szeretném tudományos kísérletté tenni, meddig."
S006,PM397,R003,C001,"A sérülés lassít. Kezeljük, mielőtt a pontatlanságunk ára nagyobb lesz. Még harcképes vagyok, de a következő találatot inkább a pajzsom kapja."
S006,PM398,R003,C001,"A fájdalom még elviselhető, de már zavarja a mozdulataimat. Gyógyításra lenne szükségem. Kötést kérek, aztán visszaállok az első sorba."
S006,PM399,R003,C001,"Megsebesültem. Jobb most ellátni, mint később megbánni. A seb kezelhető. Csak ne hagyjuk, hogy az ellenfél kihasználja."
S006,PM400,R003,C002,"A sérülés lassít. Kezeljük, mielőtt a pontatlanságunk ára nagyobb lesz. Minél jobban fáj, annál nehezebbet ütök. Azért gyógyítani lehet."
S006,PM401,R003,C002,"A fájdalom még elviselhető, de már zavarja a mozdulataimat. Gyógyításra lenne szükségem. Ez csak felbosszantott. De egy ital nem ártana."
S006,PM402,R003,C002,"Megsebesültem. Jobb most ellátni, mint később megbánni. Még bírom! Csak valaki szedje ki belőlem azt, ami nem oda való."
S006,PM403,R003,C003,"A sérülés lassít. Kezeljük, mielőtt a pontatlanságunk ára nagyobb lesz. A kötelességem marad, de bölcs dolog lenne ellátni a sebet."
S006,PM404,R003,C003,"A fájdalom még elviselhető, de már zavarja a mozdulataimat. Gyógyításra lenne szükségem. Nem hátrálok meg, viszont a gyógyítást elfogadom."
S006,PM405,R003,C003,"Megsebesültem. Jobb most ellátni, mint később megbánni. A fájdalom nem szégyen. A felesleges kockázat viszont az."
S006,PM406,R003,C004,"A sérülés lassít. Kezeljük, mielőtt a pontatlanságunk ára nagyobb lesz. Ez megnehezíti a lopakodást. A vérfoltok feltűnőek."
S006,PM407,R003,C004,"A fájdalom még elviselhető, de már zavarja a mozdulataimat. Gyógyításra lenne szükségem. Kellene egy kötés, mielőtt nyomot hagyok az egész labirintusban."
S006,PM408,R003,C004,"Megsebesültem. Jobb most ellátni, mint később megbánni. Még mozgok, de most már jobban szeretném, ha engem nem találnának el."
S006,PM409,R003,C005,"A sérülés lassít. Kezeljük, mielőtt a pontatlanságunk ára nagyobb lesz. Ideje lenne a saját sebeimmel is foglalkoznom. Még a gyógyító sem végtelen."
S006,PM410,R003,C005,"A fájdalom még elviselhető, de már zavarja a mozdulataimat. Gyógyításra lenne szükségem. A hit erőt ad, de ettől a vérzés még nem áll el magától."
S006,PM411,R003,C005,"Megsebesültem. Jobb most ellátni, mint később megbánni. Kérek egy pillanatot. Ezt jobb most kezelni."
S006,PM412,R003,C006,"A sérülés lassít. Kezeljük, mielőtt a pontatlanságunk ára nagyobb lesz. Ez zavarja a koncentrációmat. Kifejezetten udvariatlan volt tőlük."
S006,PM413,R003,C006,"A fájdalom még elviselhető, de már zavarja a mozdulataimat. Gyógyításra lenne szükségem. A vérveszteség és a precíz varázslás rossz párosítás. Gyógyítás kell."
S006,PM414,R003,C006,"Megsebesültem. Jobb most ellátni, mint később megbánni. Még tudok varázsolni, de nem szeretném tudományos kísérletté tenni, meddig."
S006,PM415,R004,C001,"Megsebeztek. Még állok. Még harcképes vagyok, de a következő találatot inkább a pajzsom kapja."
S006,PM416,R004,C001,"Vérzek, de ez még nem elég ahhoz, hogy megállítsanak. Kötést kérek, aztán visszaállok az első sorba."
S006,PM417,R004,C001,"Fáj. Ettől csak mérgesebb lettem. A seb kezelhető. Csak ne hagyjuk, hogy az ellenfél kihasználja."
S006,PM418,R004,C002,"Megsebeztek. Még állok. Minél jobban fáj, annál nehezebbet ütök. Azért gyógyítani lehet."
S006,PM419,R004,C002,"Vérzek, de ez még nem elég ahhoz, hogy megállítsanak. Ez csak felbosszantott. De egy ital nem ártana."
S006,PM420,R004,C002,"Fáj. Ettől csak mérgesebb lettem. Még bírom! Csak valaki szedje ki belőlem azt, ami nem oda való."
S006,PM421,R004,C003,"Megsebeztek. Még állok. A kötelességem marad, de bölcs dolog lenne ellátni a sebet."
S006,PM422,R004,C003,"Vérzek, de ez még nem elég ahhoz, hogy megállítsanak. Nem hátrálok meg, viszont a gyógyítást elfogadom."
S006,PM423,R004,C003,Fáj. Ettől csak mérgesebb lettem. A fájdalom nem szégyen. A felesleges kockázat viszont az.
S006,PM424,R004,C004,Megsebeztek. Még állok. Ez megnehezíti a lopakodást. A vérfoltok feltűnőek.
S006,PM425,R004,C004,"Vérzek, de ez még nem elég ahhoz, hogy megállítsanak. Kellene egy kötés, mielőtt nyomot hagyok az egész labirintusban."
S006,PM426,R004,C004,"Fáj. Ettől csak mérgesebb lettem. Még mozgok, de most már jobban szeretném, ha engem nem találnának el."
S006,PM427,R004,C005,Megsebeztek. Még állok. Ideje lenne a saját sebeimmel is foglalkoznom. Még a gyógyító sem végtelen.
S006,PM428,R004,C005,"Vérzek, de ez még nem elég ahhoz, hogy megállítsanak. A hit erőt ad, de ettől a vérzés még nem áll el magától."
S006,PM429,R004,C005,Fáj. Ettől csak mérgesebb lettem. Kérek egy pillanatot. Ezt jobb most kezelni.
S006,PM430,R004,C006,Megsebeztek. Még állok. Ez zavarja a koncentrációmat. Kifejezetten udvariatlan volt tőlük.
S006,PM431,R004,C006,"Vérzek, de ez még nem elég ahhoz, hogy megállítsanak. A vérveszteség és a precíz varázslás rossz párosítás. Gyógyítás kell."
S006,PM432,R004,C006,"Fáj. Ettől csak mérgesebb lettem. Még tudok varázsolni, de nem szeretném tudományos kísérletté tenni, meddig."
S007,PM433,R001,C001,"Egy láda. Előbb nézzük meg, nincs-e rajta csapda. Én biztosítom a környéket. Valaki nézze meg a zárat."
S007,PM434,R001,C001,Kincsesláda előttünk. Talán végre kapunk valamit ezért a sok bajért. Ne álljunk mind köré egyszerre; előbb legyen tiszta a terem.
S007,PM435,R001,C001,"Ez érdekes. Nyissuk ki, de ne kapkodjunk. Ha valami kiugrik belőle, én készen állok."
S007,PM436,R001,C002,"Egy láda. Előbb nézzük meg, nincs-e rajta csapda. Ha nem nyílik, van nálam univerzális kulcs. Nagy és nehéz."
S007,PM437,R001,C002,"Kincsesláda előttünk. Talán végre kapunk valamit ezért a sok bajért. Remélem, fegyver van benne. Vagy étel. Vagy mindkettő."
S007,PM438,R001,C002,"Ez érdekes. Nyissuk ki, de ne kapkodjunk. Csapda? Majd ráütök arra is."
S007,PM439,R001,C003,"Egy láda. Előbb nézzük meg, nincs-e rajta csapda. Előbb bizonyosodjunk meg róla, hogy jogosan vesszük el, ami benne van."
S007,PM440,R001,C003,Kincsesláda előttünk. Talán végre kapunk valamit ezért a sok bajért. Óvatosan nyissuk fel; a kapzsiság sok jó harcost temetett már el.
S007,PM441,R001,C003,"Ez érdekes. Nyissuk ki, de ne kapkodjunk. Osszuk majd el tisztességesen, bármit is találunk."
S007,PM442,R001,C004,"Egy láda. Előbb nézzük meg, nincs-e rajta csapda. Végre egy feladat, amihez finom kéz kell. Senki ne nyúljon hozzá."
S007,PM443,R001,C004,"Kincsesláda előttünk. Talán végre kapunk valamit ezért a sok bajért. Zár, csapda, titkos rekesz... remélem, nem sértenek meg egy ilyen szép ládát egyszerűséggel."
S007,PM444,R001,C004,"Ez érdekes. Nyissuk ki, de ne kapkodjunk. Hátrébb, amatőrök. Beszélgetek egy kicsit a zárral."
S007,PM445,R001,C005,"Egy láda. Előbb nézzük meg, nincs-e rajta csapda. A gazdagság áldás is lehet, kísértés is. Előbb azért nézzük meg, melyik."
S007,PM446,R001,C005,Kincsesláda előttünk. Talán végre kapunk valamit ezért a sok bajért. Óvatosan. Nem minden ajándék jóindulatból vár ránk.
S007,PM447,R001,C005,"Ez érdekes. Nyissuk ki, de ne kapkodjunk. Ha hasznunkra válik, osszuk el bölcsen."
S007,PM448,R001,C006,"Egy láda. Előbb nézzük meg, nincs-e rajta csapda. Ne nyúljatok hozzá, amíg meg nem nézem, sugároz-e valami kellemetlent."
S007,PM449,R001,C006,Kincsesláda előttünk. Talán végre kapunk valamit ezért a sok bajért. A ládák meglepően gyakran próbálják megölni a kíváncsi mágusokat.
S007,PM450,R001,C006,"Ez érdekes. Nyissuk ki, de ne kapkodjunk. Ha mágikus, az érdekes. Ha nem mágikus, akkor is lehet benne valami mágikus."
S007,PM451,R002,C001,"Na, EZ már valami! Ha arany van benne, végre értelmet nyert ez az egész járkálás! Én biztosítom a környéket. Valaki nézze meg a zárat."
S007,PM452,R002,C001,"Kincsesláda! Félre az útból, a törpöknek természetes érzékük van az értékes holmikhoz! Ne álljunk mind köré egyszerre; előbb legyen tiszta a terem."
S007,PM453,R002,C001,"Hah! Tudtam, hogy lesz itt valami rendes zsákmány! Remélem, nem csak elf csecsebecse van benne. Ha valami kiugrik belőle, én készen állok."
S007,PM454,R002,C002,"Na, EZ már valami! Ha arany van benne, végre értelmet nyert ez az egész járkálás! Ha nem nyílik, van nálam univerzális kulcs. Nagy és nehéz."
S007,PM455,R002,C002,"Kincsesláda! Félre az útból, a törpöknek természetes érzékük van az értékes holmikhoz! Remélem, fegyver van benne. Vagy étel. Vagy mindkettő."
S007,PM456,R002,C002,"Hah! Tudtam, hogy lesz itt valami rendes zsákmány! Remélem, nem csak elf csecsebecse van benne. Csapda? Majd ráütök arra is."
S007,PM457,R002,C003,"Na, EZ már valami! Ha arany van benne, végre értelmet nyert ez az egész járkálás! Előbb bizonyosodjunk meg róla, hogy jogosan vesszük el, ami benne van."
S007,PM458,R002,C003,"Kincsesláda! Félre az útból, a törpöknek természetes érzékük van az értékes holmikhoz! Óvatosan nyissuk fel; a kapzsiság sok jó harcost temetett már el."
S007,PM459,R002,C003,"Hah! Tudtam, hogy lesz itt valami rendes zsákmány! Remélem, nem csak elf csecsebecse van benne. Osszuk majd el tisztességesen, bármit is találunk."
S007,PM460,R002,C004,"Na, EZ már valami! Ha arany van benne, végre értelmet nyert ez az egész járkálás! Végre egy feladat, amihez finom kéz kell. Senki ne nyúljon hozzá."
S007,PM461,R002,C004,"Kincsesláda! Félre az útból, a törpöknek természetes érzékük van az értékes holmikhoz! Zár, csapda, titkos rekesz... remélem, nem sértenek meg egy ilyen szép ládát egyszerűséggel."
S007,PM462,R002,C004,"Hah! Tudtam, hogy lesz itt valami rendes zsákmány! Remélem, nem csak elf csecsebecse van benne. Hátrébb, amatőrök. Beszélgetek egy kicsit a zárral."
S007,PM463,R002,C005,"Na, EZ már valami! Ha arany van benne, végre értelmet nyert ez az egész járkálás! A gazdagság áldás is lehet, kísértés is. Előbb azért nézzük meg, melyik."
S007,PM464,R002,C005,"Kincsesláda! Félre az útból, a törpöknek természetes érzékük van az értékes holmikhoz! Óvatosan. Nem minden ajándék jóindulatból vár ránk."
S007,PM465,R002,C005,"Hah! Tudtam, hogy lesz itt valami rendes zsákmány! Remélem, nem csak elf csecsebecse van benne. Ha hasznunkra válik, osszuk el bölcsen."
S007,PM466,R002,C006,"Na, EZ már valami! Ha arany van benne, végre értelmet nyert ez az egész járkálás! Ne nyúljatok hozzá, amíg meg nem nézem, sugároz-e valami kellemetlent."
S007,PM467,R002,C006,"Kincsesláda! Félre az útból, a törpöknek természetes érzékük van az értékes holmikhoz! A ládák meglepően gyakran próbálják megölni a kíváncsi mágusokat."
S007,PM468,R002,C006,"Hah! Tudtam, hogy lesz itt valami rendes zsákmány! Remélem, nem csak elf csecsebecse van benne. Ha mágikus, az érdekes. Ha nem mágikus, akkor is lehet benne valami mágikus."
S007,PM469,R003,C001,Egy láda. A por alapján régóta vár valakire. Én biztosítom a környéket. Valaki nézze meg a zárat.
S007,PM470,R003,C001,"Érdekes darab. Mielőtt kinyitjuk, nézzük meg a zárat és a környezetét. Ne álljunk mind köré egyszerre; előbb legyen tiszta a terem."
S007,PM471,R003,C001,"Kincset találtunk, vagy egy gondosan becsomagolt csapdát. Hamarosan kiderül. Ha valami kiugrik belőle, én készen állok."
S007,PM472,R003,C002,"Egy láda. A por alapján régóta vár valakire. Ha nem nyílik, van nálam univerzális kulcs. Nagy és nehéz."
S007,PM473,R003,C002,"Érdekes darab. Mielőtt kinyitjuk, nézzük meg a zárat és a környezetét. Remélem, fegyver van benne. Vagy étel. Vagy mindkettő."
S007,PM474,R003,C002,"Kincset találtunk, vagy egy gondosan becsomagolt csapdát. Hamarosan kiderül. Csapda? Majd ráütök arra is."
S007,PM475,R003,C003,"Egy láda. A por alapján régóta vár valakire. Előbb bizonyosodjunk meg róla, hogy jogosan vesszük el, ami benne van."
S007,PM476,R003,C003,"Érdekes darab. Mielőtt kinyitjuk, nézzük meg a zárat és a környezetét. Óvatosan nyissuk fel; a kapzsiság sok jó harcost temetett már el."
S007,PM477,R003,C003,"Kincset találtunk, vagy egy gondosan becsomagolt csapdát. Hamarosan kiderül. Osszuk majd el tisztességesen, bármit is találunk."
S007,PM478,R003,C004,"Egy láda. A por alapján régóta vár valakire. Végre egy feladat, amihez finom kéz kell. Senki ne nyúljon hozzá."
S007,PM479,R003,C004,"Érdekes darab. Mielőtt kinyitjuk, nézzük meg a zárat és a környezetét. Zár, csapda, titkos rekesz... remélem, nem sértenek meg egy ilyen szép ládát egyszerűséggel."
S007,PM480,R003,C004,"Kincset találtunk, vagy egy gondosan becsomagolt csapdát. Hamarosan kiderül. Hátrébb, amatőrök. Beszélgetek egy kicsit a zárral."
S007,PM481,R003,C005,"Egy láda. A por alapján régóta vár valakire. A gazdagság áldás is lehet, kísértés is. Előbb azért nézzük meg, melyik."
S007,PM482,R003,C005,"Érdekes darab. Mielőtt kinyitjuk, nézzük meg a zárat és a környezetét. Óvatosan. Nem minden ajándék jóindulatból vár ránk."
S007,PM483,R003,C005,"Kincset találtunk, vagy egy gondosan becsomagolt csapdát. Hamarosan kiderül. Ha hasznunkra válik, osszuk el bölcsen."
S007,PM484,R003,C006,"Egy láda. A por alapján régóta vár valakire. Ne nyúljatok hozzá, amíg meg nem nézem, sugároz-e valami kellemetlent."
S007,PM485,R003,C006,"Érdekes darab. Mielőtt kinyitjuk, nézzük meg a zárat és a környezetét. A ládák meglepően gyakran próbálják megölni a kíváncsi mágusokat."
S007,PM486,R003,C006,"Kincset találtunk, vagy egy gondosan becsomagolt csapdát. Hamarosan kiderül. Ha mágikus, az érdekes. Ha nem mágikus, akkor is lehet benne valami mágikus."
S007,PM487,R004,C001,Láda. Nyissuk ki. Én biztosítom a környéket. Valaki nézze meg a zárat.
S007,PM488,R004,C001,"Végre valami, amit érdemes volt megtalálni. Ne álljunk mind köré egyszerre; előbb legyen tiszta a terem."
S007,PM489,R004,C001,"Ha csapda van rajta, majd túléljük. Nézzük, mi van benne. Ha valami kiugrik belőle, én készen állok."
S007,PM490,R004,C002,"Láda. Nyissuk ki. Ha nem nyílik, van nálam univerzális kulcs. Nagy és nehéz."
S007,PM491,R004,C002,"Végre valami, amit érdemes volt megtalálni. Remélem, fegyver van benne. Vagy étel. Vagy mindkettő."
S007,PM492,R004,C002,"Ha csapda van rajta, majd túléljük. Nézzük, mi van benne. Csapda? Majd ráütök arra is."
S007,PM493,R004,C003,"Láda. Nyissuk ki. Előbb bizonyosodjunk meg róla, hogy jogosan vesszük el, ami benne van."
S007,PM494,R004,C003,"Végre valami, amit érdemes volt megtalálni. Óvatosan nyissuk fel; a kapzsiság sok jó harcost temetett már el."
S007,PM495,R004,C003,"Ha csapda van rajta, majd túléljük. Nézzük, mi van benne. Osszuk majd el tisztességesen, bármit is találunk."
S007,PM496,R004,C004,"Láda. Nyissuk ki. Végre egy feladat, amihez finom kéz kell. Senki ne nyúljon hozzá."
S007,PM497,R004,C004,"Végre valami, amit érdemes volt megtalálni. Zár, csapda, titkos rekesz... remélem, nem sértenek meg egy ilyen szép ládát egyszerűséggel."
S007,PM498,R004,C004,"Ha csapda van rajta, majd túléljük. Nézzük, mi van benne. Hátrébb, amatőrök. Beszélgetek egy kicsit a zárral."
S007,PM499,R004,C005,"Láda. Nyissuk ki. A gazdagság áldás is lehet, kísértés is. Előbb azért nézzük meg, melyik."
S007,PM500,R004,C005,"Végre valami, amit érdemes volt megtalálni. Óvatosan. Nem minden ajándék jóindulatból vár ránk."
S007,PM501,R004,C005,"Ha csapda van rajta, majd túléljük. Nézzük, mi van benne. Ha hasznunkra válik, osszuk el bölcsen."
S007,PM502,R004,C006,"Láda. Nyissuk ki. Ne nyúljatok hozzá, amíg meg nem nézem, sugároz-e valami kellemetlent."
S007,PM503,R004,C006,"Végre valami, amit érdemes volt megtalálni. A ládák meglepően gyakran próbálják megölni a kíváncsi mágusokat."
S007,PM504,R004,C006,"Ha csapda van rajta, majd túléljük. Nézzük, mi van benne. Ha mágikus, az érdekes. Ha nem mágikus, akkor is lehet benne valami mágikus."
S008,PM505,R001,C001,Ránk fér egy kis pihenés. Utána tisztább fejjel folytathatjuk. Megélezem a fegyvert és átnézem a páncélt. Utána készen állok.
S008,PM506,R001,C001,"Álljunk meg egy időre. A fáradt csapat könnyű célpont. Őrséget is állítsunk. A pihenés csak akkor ér valamit, ha fel is ébredünk."
S008,PM507,R001,C001,"Most pihenjünk, amíg megtehetjük. Nem tudjuk, mikor lesz rá újra lehetőség. Használjuk ki az időt a felszerelés rendbetételére."
S008,PM508,R001,C002,"Ránk fér egy kis pihenés. Utána tisztább fejjel folytathatjuk. Felébresztetek, ha jön valami, amit érdemes megütni."
S008,PM509,R001,C002,"Álljunk meg egy időre. A fáradt csapat könnyű célpont. Én alszom. Ha horkolok, az elriasztja az ellenséget."
S008,PM510,R001,C002,"Most pihenjünk, amíg megtehetjük. Nem tudjuk, mikor lesz rá újra lehetőség. Pihenek egyet, aztán kétszer olyan hangosan indulok tovább."
S008,PM511,R001,C003,Ránk fér egy kis pihenés. Utána tisztább fejjel folytathatjuk. Felváltva őrködjünk. A biztonságunk közös felelősség.
S008,PM512,R001,C003,Álljunk meg egy időre. A fáradt csapat könnyű célpont. Pihenjetek nyugodtan; vállalom az első őrséget.
S008,PM513,R001,C003,"Most pihenjünk, amíg megtehetjük. Nem tudjuk, mikor lesz rá újra lehetőség. A testnek pihenés kell, a kötelességnek éberség."
S008,PM514,R001,C004,Ránk fér egy kis pihenés. Utána tisztább fejjel folytathatjuk. Én azt a sarkot választom. Onnan látom a kijáratot és a csomagjaitokat is.
S008,PM515,R001,C004,"Álljunk meg egy időre. A fáradt csapat könnyű célpont. Aludjatok csak. Valakinek úgyis figyelnie kell, hogy minden a helyén maradjon."
S008,PM516,R001,C004,"Most pihenjünk, amíg megtehetjük. Nem tudjuk, mikor lesz rá újra lehetőség. Pihenek, de fél szemem nyitva marad. Régi szakmai ártalom."
S008,PM517,R001,C005,Ránk fér egy kis pihenés. Utána tisztább fejjel folytathatjuk. Pihenjetek. Addig elmondok egy rövid imát a csapatért.
S008,PM518,R001,C005,Álljunk meg egy időre. A fáradt csapat könnyű célpont. A nyugalom is gyógyít. Használjuk ki ezt a ritka csendet.
S008,PM519,R001,C005,"Most pihenjünk, amíg megtehetjük. Nem tudjuk, mikor lesz rá újra lehetőség. Őrizzük meg ezt a kis békét, amíg a labirintus engedi."
S008,PM520,R001,C006,Ránk fér egy kis pihenés. Utána tisztább fejjel folytathatjuk. Pihenés közben átnézem a varázslataimat. Az alvás túlértékelt.
S008,PM521,R001,C006,"Álljunk meg egy időre. A fáradt csapat könnyű célpont. Néhány óra nyugalom, és ismét veszélyesen okos leszek."
S008,PM522,R001,C006,"Most pihenjünk, amíg megtehetjük. Nem tudjuk, mikor lesz rá újra lehetőség. Senki ne zavarjon, amíg rendezem a gondolataimat és a mágikus készleteimet."
S008,PM523,R002,C001,"Na végre, pihenő! Valaki rakjon tüzet, én pedig ellenőrzöm, maradt-e még valami ennivaló! Megélezem a fegyvert és átnézem a páncélt. Utána készen állok."
S008,PM524,R002,C001,"Pihenés? Benne vagyok! De csak addig, amíg senki nem horkol hangosabban nálam. Őrséget is állítsunk. A pihenés csak akkor ér valamit, ha fel is ébredünk."
S008,PM525,R002,C001,"Jól van, leülhetünk egy kicsit. Egy igazi törp persze nem fáradt, csak taktikai szünetet tart! Használjuk ki az időt a felszerelés rendbetételére."
S008,PM526,R002,C002,"Na végre, pihenő! Valaki rakjon tüzet, én pedig ellenőrzöm, maradt-e még valami ennivaló! Felébresztetek, ha jön valami, amit érdemes megütni."
S008,PM527,R002,C002,"Pihenés? Benne vagyok! De csak addig, amíg senki nem horkol hangosabban nálam. Én alszom. Ha horkolok, az elriasztja az ellenséget."
S008,PM528,R002,C002,"Jól van, leülhetünk egy kicsit. Egy igazi törp persze nem fáradt, csak taktikai szünetet tart! Pihenek egyet, aztán kétszer olyan hangosan indulok tovább."
S008,PM529,R002,C003,"Na végre, pihenő! Valaki rakjon tüzet, én pedig ellenőrzöm, maradt-e még valami ennivaló! Felváltva őrködjünk. A biztonságunk közös felelősség."
S008,PM530,R002,C003,"Pihenés? Benne vagyok! De csak addig, amíg senki nem horkol hangosabban nálam. Pihenjetek nyugodtan; vállalom az első őrséget."
S008,PM531,R002,C003,"Jól van, leülhetünk egy kicsit. Egy igazi törp persze nem fáradt, csak taktikai szünetet tart! A testnek pihenés kell, a kötelességnek éberség."
S008,PM532,R002,C004,"Na végre, pihenő! Valaki rakjon tüzet, én pedig ellenőrzöm, maradt-e még valami ennivaló! Én azt a sarkot választom. Onnan látom a kijáratot és a csomagjaitokat is."
S008,PM533,R002,C004,"Pihenés? Benne vagyok! De csak addig, amíg senki nem horkol hangosabban nálam. Aludjatok csak. Valakinek úgyis figyelnie kell, hogy minden a helyén maradjon."
S008,PM534,R002,C004,"Jól van, leülhetünk egy kicsit. Egy igazi törp persze nem fáradt, csak taktikai szünetet tart! Pihenek, de fél szemem nyitva marad. Régi szakmai ártalom."
S008,PM535,R002,C005,"Na végre, pihenő! Valaki rakjon tüzet, én pedig ellenőrzöm, maradt-e még valami ennivaló! Pihenjetek. Addig elmondok egy rövid imát a csapatért."
S008,PM536,R002,C005,"Pihenés? Benne vagyok! De csak addig, amíg senki nem horkol hangosabban nálam. A nyugalom is gyógyít. Használjuk ki ezt a ritka csendet."
S008,PM537,R002,C005,"Jól van, leülhetünk egy kicsit. Egy igazi törp persze nem fáradt, csak taktikai szünetet tart! Őrizzük meg ezt a kis békét, amíg a labirintus engedi."
S008,PM538,R002,C006,"Na végre, pihenő! Valaki rakjon tüzet, én pedig ellenőrzöm, maradt-e még valami ennivaló! Pihenés közben átnézem a varázslataimat. Az alvás túlértékelt."
S008,PM539,R002,C006,"Pihenés? Benne vagyok! De csak addig, amíg senki nem horkol hangosabban nálam. Néhány óra nyugalom, és ismét veszélyesen okos leszek."
S008,PM540,R002,C006,"Jól van, leülhetünk egy kicsit. Egy igazi törp persze nem fáradt, csak taktikai szünetet tart! Senki ne zavarjon, amíg rendezem a gondolataimat és a mágikus készleteimet."
S008,PM541,R003,C001,"A csend most a szövetségesünk. Használjuk ki, és gyűjtsünk erőt. Megélezem a fegyvert és átnézem a páncélt. Utána készen állok."
S008,PM542,R003,C001,"Pihenjünk. Néhány nyugodt perc többet érhet egy újabb elhamarkodott csatánál. Őrséget is állítsunk. A pihenés csak akkor ér valamit, ha fel is ébredünk."
S008,PM543,R003,C001,Most érdemes megállni. A test és az elme is pontosabb lesz utána. Használjuk ki az időt a felszerelés rendbetételére.
S008,PM544,R003,C002,"A csend most a szövetségesünk. Használjuk ki, és gyűjtsünk erőt. Felébresztetek, ha jön valami, amit érdemes megütni."
S008,PM545,R003,C002,"Pihenjünk. Néhány nyugodt perc többet érhet egy újabb elhamarkodott csatánál. Én alszom. Ha horkolok, az elriasztja az ellenséget."
S008,PM546,R003,C002,"Most érdemes megállni. A test és az elme is pontosabb lesz utána. Pihenek egyet, aztán kétszer olyan hangosan indulok tovább."
S008,PM547,R003,C003,"A csend most a szövetségesünk. Használjuk ki, és gyűjtsünk erőt. Felváltva őrködjünk. A biztonságunk közös felelősség."
S008,PM548,R003,C003,Pihenjünk. Néhány nyugodt perc többet érhet egy újabb elhamarkodott csatánál. Pihenjetek nyugodtan; vállalom az első őrséget.
S008,PM549,R003,C003,"Most érdemes megállni. A test és az elme is pontosabb lesz utána. A testnek pihenés kell, a kötelességnek éberség."
S008,PM550,R003,C004,"A csend most a szövetségesünk. Használjuk ki, és gyűjtsünk erőt. Én azt a sarkot választom. Onnan látom a kijáratot és a csomagjaitokat is."
S008,PM551,R003,C004,"Pihenjünk. Néhány nyugodt perc többet érhet egy újabb elhamarkodott csatánál. Aludjatok csak. Valakinek úgyis figyelnie kell, hogy minden a helyén maradjon."
S008,PM552,R003,C004,"Most érdemes megállni. A test és az elme is pontosabb lesz utána. Pihenek, de fél szemem nyitva marad. Régi szakmai ártalom."
S008,PM553,R003,C005,"A csend most a szövetségesünk. Használjuk ki, és gyűjtsünk erőt. Pihenjetek. Addig elmondok egy rövid imát a csapatért."
S008,PM554,R003,C005,Pihenjünk. Néhány nyugodt perc többet érhet egy újabb elhamarkodott csatánál. A nyugalom is gyógyít. Használjuk ki ezt a ritka csendet.
